user_id,pet_ownership_label,dry_food_purchases,wet_food_purchases,treats_purchases
user_1519,1,1.5,0.0,2.4
user_1520,0,0.0,0.0,1.0
user_1521,1,0.0,0.0,0.0
user_1522,1,1.0,0.0,1.0
user_1523,1,1.0,0.0,1.0
user_1524,1,0.0,0.0,0.0
user_1525,1,1.3,1.3,2.3
user_1526,0,0.0,0.0,0.0
user_1527,1,1.0,1.0,1.0
user_1528,1,0.0,1.0,1.4
user_1529,1,1.0,0.0,1.0
user_1530,1,1.0,0.0,1.0
user_1531,0,0.0,0.0,1.0
user_1532,1,1.0,0.0,1.3
user_1533,0,0.0,0.0,0.0
user_1534,1,1.0,0.0,1.0
user_1535,0,0.0,0.0,1.0
user_1536,1,1.3,0.0,1.7
user_1537,1,1.4,1.0,1.5
user_1538,1,0.0,0.0,0.0
user_1539,0,0.0,0.0,1.0
user_1540,1,1.2,1.0,1.2
user_1541,0,1.0,1.1,2.0
user_1542,0,0.0,0.0,1.0
user_1543,1,1.2,1.2,1.5
user_1544,1,1.0,1.6,1.6
user_1545,1,0.0,1.0,0.0
user_1546,1,1.0,0.0,2.0
user_1547,1,1.0,1.0,1.0
user_1548,1,0.0,0.0,0.0
user_1549,1,1.0,0.0,0.0
user_1550,1,2.6,1.2,3.2
user_1551,0,0.0,0.0,0.0
user_1552,0,1.0,0.0,0.0
user_1553,1,1.0,1.2,1.6
user_1554,0,0.0,0.0,1.0
user_1555,1,1.0,1.0,1.0
user_1556,1,2.0,3.0,1.0
user_1557,0,0.0,0.0,2.0
user_1558,0,0.0,0.0,2.0
user_1559,0,0.0,0.0,0.0
user_1560,0,0.0,0.0,0.0
user_1561,0,0.0,0.0,2.0
user_1562,0,0.0,0.0,0.0
user_1563,1,0.0,0.0,0.0
user_1564,1,0.0,0.0,1.0
user_1565,1,1.3,1.0,1.0
user_1566,1,2.0,1.0,1.7
user_1567,1,1.5,0.0,2.2
user_1568,1,1.0,0.0,0.0
user_1569,0,0.0,0.0,0.0
user_1570,1,0.0,1.0,1.0
user_1571,1,0.0,0.0,0.0
user_1572,0,0.0,1.0,0.0
user_1573,1,1.8,0.0,1.0
user_1574,1,1.8,0.0,1.2
user_1575,0,0.0,0.0,1.0
user_1576,0,0.0,0.0,0.0
user_1577,0,0.0,0.0,0.0
user_1578,1,2.1,1.7,1.1
user_1579,1,1.0,1.0,0.0
user_1580,0,0.0,0.0,1.0
user_1581,1,0.0,0.0,0.0
user_1582,0,0.0,0.0,0.0
user_1583,1,0.0,2.0,1.2
user_1584,0,0.0,0.0,1.0
user_1585,0,0.0,0.0,0.0
user_1586,1,0.0,0.0,1.0
user_1587,0,0.0,0.0,0.0
user_1588,0,0.0,0.0,0.0
user_1589,0,0.0,0.0,0.0
user_1590,0,1.0,0.0,0.0
user_1591,0,0.0,0.0,0.0
user_1592,0,0.0,1.0,1.0
user_1593,1,1.3,1.2,0.0
user_1594,0,0.0,0.0,0.0
user_1595,1,1.0,2.4,1.0
user_1596,1,1.0,1.1,2.4
user_1597,1,1.0,0.0,1.0
user_1598,1,1.0,1.0,1.0
user_1599,0,0.0,0.0,0.0
user_1600,0,0.0,0.0,0.0
user_1601,1,1.0,0.0,0.0
user_1602,1,1.0,0.0,0.0
user_1603,1,1.0,1.5,1.2
user_1604,0,0.0,0.0,0.0
user_1605,1,2.2,0.0,1.0
user_1606,1,1.0,0.0,1.4
user_1607,0,0.0,0.0,0.0
user_1608,0,0.0,1.0,0.0
user_1609,1,0.0,0.0,1.0
user_1610,0,0.0,0.0,0.0
user_1611,1,1.5,1.0,1.0
user_1612,1,1.3,0.0,1.0
user_1613,1,0.0,1.0,0.0
user_1614,1,1.0,0.0,1.3
user_1615,1,0.0,0.0,0.0
user_1616,1,1.0,0.0,0.0
user_1617,0,1.0,0.0,1.0
user_1618,1,1.0,0.0,1.0
user_1619,0,1.9,1.0,1.3
user_1620,1,1.0,1.0,1.0
user_1621,0,0.0,0.0,0.0
user_1622,0,0.0,0.0,0.0
user_1623,1,1.0,0.0,0.0
user_1624,1,1.0,0.0,1.0
user_1625,1,0.0,0.0,1.0
user_1626,1,0.0,0.0,0.0
user_1627,1,1.0,1.4,0.0
user_1628,1,1.7,4.2,2.9
user_1629,0,0.0,0.0,0.0
user_1630,1,1.0,0.0,1.3
user_1631,0,0.0,0.0,0.0
user_1632,0,0.0,0.0,0.0
user_1633,0,0.0,0.0,0.0
user_1634,0,0.0,0.0,0.0
user_1635,0,0.0,0.0,0.0
user_1636,1,1.0,0.0,1.5
user_1637,1,1.0,1.0,4.4
user_1638,1,2.0,1.0,1.0
user_1639,1,0.0,2.0,1.0
user_1640,0,0.0,0.0,0.0
user_1641,1,1.2,0.0,2.2
user_1642,1,1.3,1.2,1.5
user_1643,0,0.0,0.0,0.0
user_1644,1,1.0,2.0,1.0
user_1645,0,0.0,0.0,0.0
user_1646,0,0.0,0.0,1.0
user_1647,0,0.0,0.0,1.0
user_1648,0,0.0,0.0,0.0
user_1649,0,0.0,0.0,0.0
user_1650,0,0.0,0.0,0.0
user_1651,0,1.0,1.0,1.0
user_1652,0,1.0,0.0,0.0
user_1653,1,1.0,2.1,1.7
user_1654,0,0.0,0.0,0.0
user_1655,0,0.0,0.0,0.0
user_1656,0,1.0,1.3,1.1
user_1657,0,0.0,0.0,1.0
user_1658,1,0.0,2.7,1.6
user_1659,1,1.0,0.0,1.0
user_1660,0,0.0,0.0,0.0
user_1661,0,0.0,0.0,0.0
user_1662,1,0.0,0.0,0.0
user_1663,1,2.0,0.0,2.4
user_1664,0,0.0,0.0,0.0
user_1665,0,0.0,0.0,0.0
user_1666,0,0.0,0.0,0.0
user_1667,0,0.0,0.0,1.0
user_1668,0,0.0,0.0,0.0
user_1669,0,0.0,0.0,0.0
user_1670,0,0.0,0.0,0.0
user_1671,0,0.0,1.0,1.0
user_1672,1,1.0,1.0,1.7
user_1673,0,0.0,0.0,1.0
user_1674,1,0.0,0.0,1.3
user_1675,1,1.3,3.0,2.5
user_1676,1,1.0,1.6,1.8
user_1677,1,1.5,0.0,1.7
user_1678,0,1.0,0.0,0.0
user_1679,1,1.0,0.0,0.0
user_1680,0,0.0,0.0,0.0
user_1681,0,0.0,0.0,0.0
user_1682,1,1.4,1.0,3.6
user_1683,1,1.0,0.0,2.6
user_1684,0,0.0,0.0,0.0
user_1685,1,1.0,0.0,0.0
user_1686,1,1.3,1.0,1.2
user_1687,1,1.0,1.0,0.0
user_1688,1,2.9,3.3,1.5
user_1689,0,1.0,0.0,0.0
user_1690,0,0.0,0.0,0.0
user_1691,1,1.4,2.6,1.5
user_1692,1,1.0,0.0,0.0
user_1693,1,2.0,0.0,1.7
user_1694,0,0.0,0.0,0.0
user_1695,0,0.0,0.0,0.0
user_1696,0,0.0,1.0,0.0
user_1697,1,1.2,0.0,1.2
user_1698,1,1.0,0.0,1.0
user_1699,0,0.0,0.0,1.0
user_1700,1,1.0,0.0,1.7
user_1701,0,0.0,0.0,0.0
user_1702,1,1.0,0.0,1.0
user_1703,0,0.0,0.0,0.0
user_1704,0,0.0,0.0,0.0
user_1705,1,1.6,0.0,1.2
user_1706,1,1.0,1.0,1.5
user_1707,0,0.0,0.0,0.0
user_1708,1,2.0,0.0,1.6
user_1709,0,0.0,0.0,0.0
user_1710,1,0.0,1.9,1.7
user_1711,0,0.0,0.0,0.0
user_1712,1,1.0,0.0,1.2
user_1713,0,0.0,0.0,0.0
user_1714,1,1.0,1.0,2.2
user_1715,1,1.0,0.0,1.4
user_1716,0,0.0,0.0,0.0
user_1717,0,0.0,0.0,0.0
user_1718,0,0.0,0.0,0.0
user_1719,0,0.0,0.0,0.0
user_1720,1,1.0,0.0,1.0
user_1721,1,1.0,0.0,0.0
user_1722,0,0.0,0.0,0.0
user_1723,1,1.0,1.0,1.3
user_1724,0,0.0,0.0,0.0
user_1725,1,1.0,1.5,1.0
user_1726,1,1.0,0.0,1.0
user_1727,1,1.0,1.0,1.5
user_1728,0,0.0,0.0,0.0
user_1729,0,0.0,0.0,0.0
user_1730,0,0.0,0.0,0.0
user_1731,0,0.0,0.0,0.0
user_1732,0,0.0,0.0,1.0
user_1733,0,1.0,1.0,0.0
user_1734,0,0.0,0.0,0.0
user_1735,0,0.0,0.0,0.0
user_1736,1,1.1,1.0,1.0
user_1737,0,0.0,0.0,0.0
user_1738,0,0.0,0.0,2.0
user_1739,0,0.0,0.0,0.0
user_1740,1,1.0,0.0,0.0
user_1741,1,1.0,0.0,0.0
user_1742,0,0.0,0.0,0.0
user_1743,1,1.0,1.2,2.4
user_1744,0,0.0,0.0,0.0
user_1745,0,0.0,0.0,0.0
user_1746,0,0.0,0.0,0.0
user_1747,0,0.0,0.0,0.0
user_1748,0,1.0,0.0,1.0
user_1749,0,0.0,0.0,2.3
user_1750,1,0.0,0.0,1.0
user_1751,1,1.0,1.0,1.0
user_1752,0,0.0,0.0,0.0
user_1753,1,0.0,1.3,2.8
user_1754,0,0.0,0.0,1.0
user_1755,0,1.0,0.0,0.0
user_1756,0,1.2,0.0,0.0
user_1757,0,0.0,0.0,0.0
user_1758,1,1.0,0.0,0.0
user_1759,0,1.3,1.5,1.0
user_1760,1,1.0,0.0,1.4
user_1761,0,0.0,0.0,0.0
user_1762,0,0.0,0.0,0.0
user_1763,0,0.0,0.0,0.0
user_1764,1,1.2,0.0,1.5
user_1765,1,1.0,0.0,1.0
user_1766,1,1.6,2.1,3.0
user_1767,1,1.0,0.0,3.0
user_1768,0,1.0,0.0,0.0
user_1769,0,0.0,1.0,0.0
user_1770,0,0.0,0.0,0.0
user_1771,0,0.0,0.0,0.0
user_1772,1,2.2,0.0,1.0
user_1773,0,0.0,0.0,0.0
user_1774,1,1.0,1.0,1.0
user_1775,1,0.0,0.0,0.0
user_1776,0,0.0,0.0,0.0
user_1777,0,0.0,0.0,0.0
user_1778,1,1.4,0.0,1.0
user_1779,1,1.7,1.4,1.2
user_1780,0,0.0,0.0,0.0
user_1781,0,1.0,1.0,1.0
user_1782,0,0.0,0.0,0.0
user_1783,1,1.0,0.0,2.3
user_1784,1,0.0,0.0,1.0
user_1785,1,1.0,0.0,0.0
user_1786,0,0.0,0.0,1.0
user_1787,1,1.0,0.0,1.0
user_1788,1,1.0,0.0,0.0
user_1789,1,1.0,0.0,1.0
user_1790,1,0.0,0.0,1.0
user_1791,0,0.0,0.0,1.0
user_1792,1,1.1,0.0,1.3
user_1793,1,1.0,0.0,1.0
user_1794,0,0.0,0.0,0.0
user_1795,0,0.0,0.0,0.0
user_1796,0,0.0,0.0,0.0
user_1797,0,0.0,0.0,1.0
user_1798,0,0.0,0.0,0.0
user_1799,0,0.0,0.0,0.0
user_1800,1,1.0,0.0,1.0
user_1801,1,1.0,0.0,0.0
user_1802,0,0.0,0.0,0.0
user_1803,0,0.0,0.0,0.0
user_1804,1,1.3,2.2,2.5
user_1805,1,0.0,0.0,0.0
user_1806,1,0.0,0.0,0.0
user_1807,0,0.0,0.0,0.0
user_1808,0,0.0,1.2,2.2
user_1809,0,0.0,0.0,0.0
user_1810,1,1.0,1.8,1.3
user_1811,1,1.0,0.0,0.0
user_1812,1,1.0,0.0,1.2
user_1813,1,0.0,0.0,1.8
user_1814,0,1.0,0.0,1.0
user_1815,0,0.0,2.0,3.0
user_1816,1,1.0,1.0,1.7
user_1817,1,1.0,1.0,1.0
user_1818,1,1.0,2.0,1.6
user_1819,1,1.1,0.0,1.0
user_1820,0,0.0,1.0,0.0
user_1821,0,1.0,0.0,0.0
user_1822,1,0.0,0.0,0.0
user_1823,1,1.3,0.0,1.2
user_1824,0,0.0,0.0,0.0
user_1825,0,0.0,1.0,0.0
user_1826,0,0.0,0.0,0.0
user_1827,0,0.0,0.0,1.0
user_1828,0,0.0,0.0,1.0
user_1829,1,0.0,0.0,1.0
user_1830,1,0.0,0.0,0.0
user_1831,0,1.0,0.0,0.0
user_1832,0,0.0,1.0,1.0
user_1833,0,1.0,1.0,1.3
user_1834,0,0.0,0.0,1.0
user_1835,0,0.0,0.0,0.0
user_1836,1,1.0,1.8,1.0
user_1837,1,0.0,0.0,2.0
user_1838,1,1.0,1.0,1.7
user_1839,1,1.3,0.0,1.0
user_1840,0,1.0,1.0,0.0
user_1841,1,1.7,2.1,2.2
user_1842,1,0.0,0.0,0.0
user_1843,1,1.0,0.0,1.7
user_1844,0,0.0,0.0,0.0
user_1845,1,1.0,0.0,2.0
user_1846,0,0.0,0.0,0.0
user_1847,1,0.0,0.0,0.0
user_1848,1,1.0,0.0,2.0
user_1849,0,0.0,0.0,0.0
user_1850,0,1.2,1.0,1.1
user_1851,1,0.0,0.0,1.0
user_1852,1,1.2,0.0,1.0
user_1853,0,1.0,3.0,1.0
user_1854,0,1.0,1.0,1.2
user_1855,1,0.0,0.0,1.0
user_1856,1,1.0,0.0,0.0
user_1857,1,1.0,0.0,1.0
user_1858,1,1.0,1.3,1.5
user_1859,0,0.0,0.0,0.0
user_1860,1,1.0,0.0,0.0
user_1861,0,1.0,1.0,1.2
user_1862,1,0.0,0.0,2.0
user_1863,1,0.0,0.0,0.0
user_1864,1,2.0,2.0,1.4
user_1865,1,0.0,0.0,0.0
user_1866,0,0.0,1.0,1.0
user_1867,0,0.0,0.0,0.0
user_1868,1,1.2,0.0,2.0
user_1869,0,0.0,0.0,0.0
user_1870,1,1.1,1.4,2.4
user_1871,0,0.0,0.0,0.0
user_1872,1,1.3,1.0,1.1
user_1873,1,0.0,1.2,1.1
user_1874,0,0.0,0.0,0.0
user_1875,1,0.0,0.0,0.0
user_1876,0,1.0,0.0,1.2
user_1877,1,1.0,1.0,1.0
user_1878,1,1.1,1.4,1.7
user_1879,0,0.0,0.0,0.0
user_1880,1,1.0,0.0,1.0
user_1881,0,0.0,0.0,0.0
user_1882,1,1.0,0.0,1.2
user_1883,1,1.0,0.0,1.0
user_1884,0,1.0,0.0,0.0
user_1885,0,0.0,0.0,0.0
user_1886,0,0.0,1.0,0.0
user_1887,1,1.0,0.0,1.0
user_1888,0,0.0,0.0,0.0
user_1889,0,1.0,0.0,1.2
user_1890,1,0.0,0.0,0.0
user_1891,1,1.0,0.0,1.4
user_1892,1,1.0,1.0,1.8
user_1893,1,1.2,0.0,1.0
user_1894,0,0.0,0.0,0.0
user_1895,1,1.0,0.0,1.3
user_1896,0,0.0,0.0,0.0
user_1897,0,0.0,0.0,0.0
user_1898,1,0.0,0.0,0.0
user_1899,1,0.0,0.0,2.0
user_1900,0,1.0,2.0,1.0
user_1901,1,1.3,1.0,1.0
user_1902,1,1.0,0.0,0.0
user_1903,0,1.0,0.0,1.0
user_1904,0,0.0,0.0,1.0
user_1905,1,1.1,1.0,1.2
user_1906,0,0.0,0.0,0.0
user_1907,0,0.0,0.0,0.0
user_1908,0,0.0,0.0,0.0
user_1909,0,0.0,0.0,1.0
user_1910,1,1.3,0.0,0.0
user_1911,0,0.0,0.0,1.0
user_1912,0,1.5,1.4,1.0
user_1913,1,1.0,0.0,1.0
user_1914,0,0.0,0.0,0.0
user_1915,0,0.0,0.0,0.0
user_1916,1,0.0,0.0,0.0
user_1917,0,0.0,0.0,0.0
user_1918,0,0.0,0.0,0.0
user_1919,0,0.0,0.0,0.0
user_1920,1,1.0,2.0,1.0
user_1921,1,0.0,1.0,1.0
user_1922,0,0.0,0.0,1.0
user_1923,0,0.0,0.0,0.0
user_1924,1,1.0,1.0,1.0
user_1925,0,1.0,0.0,1.3
user_1926,1,1.2,1.5,1.4
user_1927,1,1.0,0.0,1.4
user_1928,0,0.0,0.0,1.0
user_1929,1,0.0,0.0,1.0
user_1930,0,2.0,1.0,1.0
user_1931,1,1.0,0.0,1.3
user_1932,1,2.0,1.0,1.3
user_1933,1,1.0,1.0,1.3
user_1934,0,0.0,0.0,0.0
user_1935,1,1.5,0.0,0.0
user_1936,0,0.0,0.0,1.0
user_1937,0,0.0,0.0,0.0
user_1938,0,0.0,2.0,0.0
user_1939,1,1.3,0.0,1.3
user_1940,0,0.0,0.0,0.0
user_1941,1,1.0,0.0,0.0
user_1942,1,1.6,1.2,1.2
user_1943,1,1.0,1.1,1.2
user_1944,1,0.0,0.0,1.0
user_1945,1,1.0,1.3,1.6
user_1946,0,0.0,0.0,0.0
user_1947,1,1.0,2.4,1.0
user_1948,0,0.0,0.0,0.0
user_1949,1,1.0,0.0,1.0
user_1950,0,0.0,0.0,1.0
user_1951,1,1.3,0.0,0.0
user_1952,1,1.0,0.0,3.7
user_1953,1,0.0,0.0,1.5
user_1954,0,1.5,1.0,3.0
user_1955,1,0.0,0.0,0.0
user_1956,0,0.0,0.0,1.0
user_1957,1,2.1,1.5,3.1
user_1958,1,1.0,0.0,1.0
user_1959,0,0.0,0.0,0.0
user_1960,1,0.0,0.0,0.0
user_1961,0,1.0,0.0,1.0
user_1962,0,0.0,0.0,1.0
user_1963,1,1.0,0.0,1.0
user_1964,1,1.5,0.0,0.0
user_1965,0,0.0,0.0,0.0
user_1966,0,0.0,0.0,0.0
user_1967,1,1.0,0.0,0.0
user_1968,0,1.0,1.0,1.0
user_1969,1,1.0,1.2,3.5
user_1970,1,1.0,1.0,1.2
user_1971,0,0.0,0.0,1.0
user_1972,1,1.2,1.3,2.8
user_1973,0,0.0,0.0,0.0
user_1974,0,0.0,0.0,1.0
user_1975,1,0.0,1.2,1.7
user_1976,1,1.2,1.0,1.5
user_1977,0,0.0,1.0,0.0
user_1978,1,1.2,2.5,1.3
user_1979,0,0.0,0.0,0.0
user_1980,0,1.0,1.0,2.3
user_1981,1,1.1,0.0,1.4
user_1982,0,0.0,0.0,0.0
user_1983,1,0.0,1.5,1.0
user_1984,0,0.0,0.0,0.0
user_1985,1,1.0,0.0,1.0
user_1986,1,1.3,2.0,1.6
user_1987,1,0.0,0.0,0.0
user_1988,1,1.0,0.0,1.0
user_1989,0,0.0,0.0,0.0
user_1990,0,0.0,1.0,0.0
user_1991,1,2.0,0.0,1.3
user_1992,0,0.0,0.0,0.0
user_1993,0,0.0,0.0,1.0
user_1994,1,1.2,1.2,1.0
user_1995,0,1.0,1.0,1.5
user_1996,0,0.0,0.0,0.0
user_1997,0,1.2,1.0,1.0
user_1998,1,1.0,1.0,1.0
user_1999,0,0.0,0.0,0.0
user_2000,0,0.0,0.0,0.0
user_2001,1,1.0,1.0,1.0
user_2002,1,0.0,0.0,3.5
user_2003,0,0.0,0.0,0.0
user_2004,0,0.0,0.0,2.0
user_2005,1,1.0,0.0,0.0
user_2006,0,0.0,0.0,0.0
user_2007,1,1.6,1.0,1.8
user_2008,1,0.0,0.0,0.0
user_2009,1,0.0,1.7,0.0
user_2010,0,1.0,3.0,1.0
user_2011,0,0.0,1.0,1.0
user_2012,1,1.0,3.9,2.0
user_2013,1,1.3,3.0,3.1
user_2014,1,1.0,1.0,3.4
user_2015,1,1.0,0.0,1.0
user_2016,1,2.0,1.9,1.0
user_2017,1,1.6,1.3,4.9
user_2018,0,1.0,1.3,1.3
user_2019,1,0.0,1.2,1.0
user_2020,1,1.0,0.0,1.0
user_2021,0,0.0,0.0,1.0
user_2022,0,0.0,0.0,0.0
user_2023,1,1.0,0.0,1.0
user_2024,1,1.0,2.0,1.0
user_2025,1,1.0,0.0,0.0
user_2026,0,1.3,1.0,2.6
user_2027,0,0.0,0.0,0.0
user_2028,0,0.0,0.0,0.0
user_2029,1,1.2,1.0,1.2
user_2030,0,0.0,0.0,0.0
user_2031,0,0.0,0.0,0.0
user_2032,1,1.0,1.0,2.0
user_2033,0,0.0,0.0,0.0
user_2034,0,2.0,0.0,0.0
user_2035,1,1.3,1.0,1.0
user_2036,1,1.0,2.6,1.0
user_2037,0,1.0,1.0,1.0
user_2038,0,0.0,0.0,0.0
user_2039,0,0.0,0.0,0.0
user_2040,1,1.0,1.0,1.0
user_2041,1,1.0,0.0,1.0
user_2042,0,0.0,0.0,0.0
user_2043,0,0.0,0.0,0.0
user_2044,1,1.0,0.0,0.0
user_2045,0,0.0,0.0,0.0
user_2046,1,1.0,1.0,2.0
user_2047,0,0.0,0.0,0.0
user_2048,1,1.0,1.0,1.0
user_2049,0,0.0,0.0,1.0
user_2050,0,0.0,0.0,0.0
user_2051,0,0.0,0.0,0.0
user_2052,1,0.0,0.0,0.0
user_2053,0,0.0,0.0,0.0
user_2054,1,0.0,0.0,0.0
user_2055,0,1.0,1.5,1.7
user_2056,1,1.2,0.0,1.5
user_2057,0,0.0,0.0,0.0
user_2058,0,0.0,0.0,0.0
user_2059,0,0.0,0.0,0.0
user_2060,0,0.0,0.0,0.0
user_2061,1,1.0,0.0,1.0
user_2062,1,1.0,2.0,1.4
user_2063,0,0.0,0.0,1.0
user_2064,1,1.0,1.0,1.0
user_2065,1,1.0,1.0,1.0
user_2066,1,1.1,0.0,1.5
user_2067,0,0.0,0.0,0.0
user_2068,0,0.0,0.0,0.0
user_2069,1,6.6,8.6,1.0
user_2070,0,0.0,0.0,0.0
user_2071,1,1.0,1.0,1.6
user_2072,1,1.5,0.0,1.6
user_2073,0,0.0,0.0,0.0
user_2074,0,0.0,0.0,1.0
user_2075,1,0.0,0.0,1.0
user_2076,0,0.0,0.0,0.0
user_2077,1,0.0,0.0,0.0
user_2078,0,0.0,0.0,1.0
user_2079,0,0.0,0.0,0.0
user_2080,0,0.0,0.0,0.0
user_2081,0,1.0,0.0,2.0
user_2082,1,1.4,0.0,1.2
user_2083,1,1.1,0.0,1.5
user_2084,1,1.0,0.0,0.0
user_2085,1,1.0,0.0,1.2
user_2086,1,1.1,1.0,0.0
user_2087,1,1.3,1.0,2.2
user_2088,0,0.0,0.0,0.0
user_2089,1,1.0,1.0,1.3
user_2090,1,0.0,0.0,1.0
user_2091,0,1.0,1.0,0.0
user_2092,1,0.0,0.0,0.0
user_2093,0,1.0,1.0,2.0
user_2094,0,0.0,0.0,0.0
user_2095,1,1.0,1.2,2.4
user_2096,1,0.0,0.0,1.4
user_2097,0,0.0,0.0,0.0
user_2098,1,0.0,0.0,1.0
user_2099,1,1.0,0.0,2.0
user_2100,0,0.0,0.0,0.0
user_2101,0,0.0,0.0,0.0
user_2102,1,1.0,0.0,1.0
user_2103,0,0.0,0.0,1.0
user_2104,1,1.0,2.0,0.0
user_2105,1,0.0,0.0,1.0
user_2106,0,0.0,0.0,0.0
user_2107,0,1.0,0.0,0.0
user_2108,0,0.0,0.0,0.0
user_2109,1,0.0,1.0,0.0
user_2110,1,1.5,1.0,1.2
user_2111,0,0.0,0.0,0.0
user_2112,1,0.0,0.0,1.0
user_2113,1,1.0,1.0,1.5
user_2114,0,0.0,1.0,1.0
user_2115,0,0.0,0.0,0.0
user_2116,0,0.0,0.0,0.0
user_2117,0,1.0,1.0,1.0
user_2118,1,1.0,1.0,1.2
user_2119,1,1.5,1.7,1.0
user_2120,0,0.0,0.0,0.0
user_2121,1,1.0,0.0,1.0
user_2122,1,1.1,1.0,1.0
user_2123,0,0.0,0.0,0.0
user_2124,1,1.8,0.0,1.3
user_2125,0,1.5,1.5,1.3
user_2126,1,1.3,0.0,1.2
user_2127,1,1.0,0.0,0.0
user_2128,1,1.0,0.0,2.0
user_2129,1,1.2,0.0,1.0
user_2130,1,1.0,1.0,1.1
user_2131,0,0.0,0.0,0.0
user_2132,0,0.0,0.0,0.0
user_2133,0,0.0,0.0,1.0
user_2134,0,0.0,0.0,0.0
user_2135,0,0.0,0.0,0.0
user_2136,0,0.0,1.7,1.0
user_2137,1,1.2,0.0,1.3
user_2138,1,0.0,0.0,1.0
user_2139,0,0.0,0.0,0.0
user_2140,1,1.0,0.0,1.0
user_2141,1,1.0,1.0,0.0
user_2142,1,1.4,0.0,1.3
user_2143,0,0.0,0.0,0.0
user_2144,0,1.0,0.0,1.0
user_2145,1,1.0,0.0,1.0
user_2146,0,0.0,0.0,0.0
user_2147,1,1.0,0.0,2.0
user_2148,1,1.0,0.0,1.0
user_2149,0,0.0,0.0,0.0
user_2150,0,0.0,0.0,0.0
user_2151,1,1.0,0.0,1.3
user_2152,0,0.0,0.0,0.0
user_2153,0,0.0,0.0,2.0
user_2154,1,1.7,0.0,3.0
user_2155,1,1.5,1.0,1.0
user_2156,0,0.0,0.0,0.0
user_2157,1,1.2,0.0,1.2
user_2158,1,1.0,1.1,2.2
user_2159,0,0.0,0.0,0.0
user_2160,0,0.0,0.0,0.0
user_2161,1,1.2,0.0,1.0
user_2162,0,0.0,0.0,0.0
user_2163,1,1.0,0.0,1.3
user_2164,1,0.0,0.0,1.0
user_2165,1,1.0,0.0,0.0
user_2166,0,0.0,0.0,0.0
user_2167,1,0.0,0.0,3.0
user_2168,1,1.0,0.0,0.0
user_2169,1,1.0,0.0,1.3
user_2170,0,0.0,0.0,0.0
user_2171,0,0.0,0.0,0.0
user_2172,1,0.0,0.0,0.0
user_2173,0,0.0,0.0,0.0
user_2174,1,1.3,0.0,1.2
user_2175,1,0.0,0.0,0.0
user_2176,1,1.6,1.3,1.4
user_2177,0,0.0,0.0,0.0
user_2178,0,0.0,0.0,0.0
user_2179,1,1.0,0.0,1.3
user_2180,1,1.0,1.0,0.0
user_2181,1,1.1,0.0,0.0
user_2182,1,0.0,0.0,1.0
user_2183,1,1.0,0.0,0.0
user_2184,0,0.0,0.0,0.0
user_2185,0,1.0,0.0,0.0
user_2186,1,1.3,1.0,1.0
user_2187,1,0.0,0.0,0.0
user_2188,0,0.0,0.0,0.0
user_2189,1,1.0,1.0,1.8
user_2190,1,0.0,0.0,2.0
user_2191,1,2.0,1.0,2.0
user_2192,0,1.0,1.0,0.0
user_2193,0,0.0,0.0,0.0
user_2194,0,0.0,0.0,0.0
user_2195,0,1.0,0.0,0.0
user_2196,1,1.5,1.5,1.0
user_2197,0,0.0,0.0,0.0
user_2198,0,0.0,0.0,0.0
user_2199,1,1.2,0.0,1.2
user_2200,1,1.0,0.0,1.0
user_2201,0,0.0,0.0,1.0
user_2202,1,1.0,1.0,1.0
user_2203,0,0.0,0.0,0.0
user_2204,1,1.3,0.0,1.2
user_2205,0,0.0,0.0,0.0
user_2206,0,1.0,0.0,1.0
user_2207,0,0.0,0.0,0.0
user_2208,0,0.0,0.0,0.0
user_2209,0,0.0,0.0,0.0
user_2210,0,0.0,0.0,1.0
user_2211,0,0.0,1.0,0.0
user_2212,0,0.0,0.0,0.0
user_2213,0,0.0,0.0,0.0
user_2214,1,1.0,1.4,1.0
user_2215,1,1.0,0.0,1.0
user_2216,0,1.2,2.0,1.6
user_2217,0,0.0,0.0,0.0
user_2218,1,1.0,1.0,1.6
user_2219,0,0.0,0.0,0.0
user_2220,0,0.0,0.0,0.0
user_2221,1,0.0,1.5,1.0
user_2222,0,0.0,0.0,0.0
user_2223,0,0.0,0.0,1.0
user_2224,1,0.0,0.0,1.0
user_2225,0,0.0,0.0,0.0
user_2226,1,1.1,0.0,1.2
user_2227,1,0.0,0.0,1.5
user_2228,1,1.0,0.0,1.0
user_2229,0,0.0,1.0,0.0
user_2230,1,1.0,1.4,1.0
user_2231,1,1.0,1.0,1.0
user_2232,0,0.0,0.0,0.0
user_2233,0,1.5,0.0,1.0
user_2234,1,1.0,1.5,1.0
user_2235,1,1.2,1.0,1.2
user_2236,0,0.0,0.0,0.0
user_2237,1,1.6,0.0,1.0
user_2238,1,1.0,1.0,1.0
user_2239,0,0.0,0.0,1.0
user_2240,0,0.0,0.0,0.0
user_2241,1,1.5,0.0,1.0
user_2242,0,0.0,0.0,2.0
user_2243,0,0.0,0.0,0.0
user_2244,0,0.0,0.0,1.0
user_2245,1,0.0,0.0,1.0
user_2246,1,1.0,0.0,1.0
user_2247,0,0.0,0.0,0.0
user_2248,0,0.0,0.0,0.0
user_2249,1,1.0,1.0,1.5
user_2250,0,0.0,0.0,2.0
user_2251,1,1.0,0.0,1.0
user_2252,0,1.0,0.0,1.2
